11022	39516	1
1757	58866	1
5019	71640	1
17822	26708	1
35609	63864	1
18463	52336	1
1496	21210	1
78798	80134	1
4626	65990	1
1499	54225	1
19306	40993	1
13013	54572	1
19704	42912	1
46475	58278	1
17003	59405	1
18564	58205	1
24973	64268	1
27459	34454	1
33693	55411	1
25484	33785	1
33459	41467	1
34293	48158	1
53034	68373	1
32111	42952	1
13781	66757	1
33576	33820	1
53425	74701	1
10709	50797	1
28022	53888	1
23086	42152	1
17254	68132	1
32858	42069	1
39670	43330	1
41041	78185	1
10850	62388	1
31329	74225	1
49465	72346	1
32069	50074	1
76307	76502	1
51293	57720	1
69677	74697	1
20553	54136	1
55731	77620	1
38897	65553	1
3800	45800	1
5144	64413	1
9501	15133	1
10804	26333	1
63112	73864	1
79821	80978	1
20448	49930	1
37975	38241	1
17674	73722	1
21594	64112	1
62499	73681	1
6441	62764	1
46883	66053	1
29493	52280	1
15669	22809	1
16557	78924	1
9392	76902	1
45630	53519	1
40778	45316	1
57488	61567	1
9806	51806	1
29924	76475	1
5966	29446	1
61289	74288	1
1624	34273	1
50470	52593	1
34867	51188	1
51934	75692	1
10776	32104	1
35805	65437	1
15118	76818	1
12356	64880	1
23681	71941	1
48030	70552	1
20382	70395	1
30712	50505	1
27096	41939	1
8655	28505	1
56200	68257	1
46226	55229	1
10657	19722	1
52112	67961	1
26522	80909	1
9439	79836	1
1411	11577	1
26695	65798	1
3165	60746	1
59702	73582	1
67627	75709	1
34249	80727	1
37632	67915	1
22109	66700	1
55260	56793	1
45378	51805	1
71474	81356	1
487	29435	1
44903	61702	1
4246	76881	1
13076	75179	1
53430	68430	1
22988	69189	1
9740	47396	1
11719	37407	1
38750	57668	1
15197	30864	1
31885	60395	1
35049	66650	1
54278	73998	1
4366	78751	1
9859	67971	1
8735	19143	1
16033	47053	1
4420	59919	1
10708	71426	1
16868	37743	1
13828	63629	1
26693	57689	1
33647	38173	1
23879	42058	1
48685	53013	1
19428	33022	1
40288	60892	1
3385	7831	1
25463	81171	1
11577	69541	1
10041	46055	1
55657	67223	1
20418	38061	1
61869	71528	1
51459	72017	1
31725	56298	1
44973	57717	1
16188	56243	1
28486	79941	1
2350	76572	1
34684	57335	1
43575	58141	1
16285	17759	1
51318	78000	1
14809	28729	1
16421	18191	1
1123	26941	1
31771	49279	1
59925	79633	1
56962	78373	1
64189	75355	1
2416	42641	1
17187	56460	1
2706	22316	1
6570	12938	1
16061	25278	1
29129	40904	1
36826	66870	1
23906	73024	1
30877	59308	1
45472	46629	1
69640	81361	1
31774	40423	1
25927	39874	1
499	47516	1
8812	9914	1
45008	45661	1
40336	80157	1
7215	47818	1
4420	25968	1
21770	77665	1
12222	58514	1
22971	70998	1
24728	43625	1
4728	61853	1
44539	80885	1
50746	60630	1
23122	28164	1
4192	58546	1
2103	33282	1
27459	61032	1
2480	12279	1
36657	37680	1
17316	40445	1
5324	36756	1
2023	11936	1
32552	55383	1
75826	81304	1
32185	81210	1
11410	78621	1
5704	80625	1
6931	57623	1
6410	21846	1
32704	48055	1
38893	70059	1
32658	32940	1
11908	44552	1
366	44280	1
31568	81116	1
13021	25580	1
147	23574	1
41997	54174	1
126	48562	1
43324	76434	1
254	19788	1
25730	29862	1
28273	52948	1
5435	46285	1
16397	32614	1
8132	36976	1
24838	47257	1
54610	64742	1
33456	63803	1
66466	77743	1
51892	74437	1
39519	78314	1
24945	62596	1
30581	54484	1
47671	49349	1
18179	48985	1
14042	79796	1
13977	17662	1
76069	78443	1
36485	53380	1
50265	50355	1
49290	49299	1
49192	54069	1
8167	11186	1
1177	73338	1
13056	36459	1
11165	53122	1
36	51864	1
28790	67878	1
23166	27236	1
46460	69830	1
14245	62493	1
33456	69349	1
22291	26406	1
13301	79990	1
47272	72384	1
34298	73346	1
40088	80793	1
8338	45754	1
597	34660	1
46362	57349	1
13665	68486	1
46657	52636	1
19607	67578	1
5374	67059	1
33482	39936	1
34878	76484	1
19566	76226	1
1123	36248	1
43956	74842	1
38027	60010	1
48471	51429	1
11499	12990	1
25921	26811	1
30222	62267	1
7538	78418	1
33635	55034	1
486	9978	1
57228	70056	1
63740	69489	1
7066	22849	1
40777	68354	1
13528	35291	1
45310	68168	1
14054	21795	1
35617	79622	1
31789	67389	1
11751	36816	1
22423	48646	1
44648	68250	1
13412	13756	1
52138	70802	1
37969	58786	1
1187	22109	1
19716	48565	1
17301	24945	1
26511	30675	1
17808	64600	1
6624	8029	1
34903	72370	1
22028	42037	1
7827	28575	1
56605	59848	1
2159	15892	1
11657	32517	1
1673	24536	1
28759	61787	1
49487	61925	1
2110	17132	1
20073	36955	1
13784	27848	1
56622	65733	1
27001	31679	1
13900	40442	1
24398	32569	1
61291	77524	1
7320	58935	1
63628	69451	1
3028	80968	1
7350	44523	1
2021	37756	1
2982	29581	1
32001	72318	1
51926	53795	1
47898	48449	1
3177	52085	1
995	81194	1
17995	57641	1
33980	71017	1
20408	63642	1
11706	41500	1
58872	72975	1
7565	74214	1
1877	62014	1
14945	53992	1
15159	27061	1
3339	74964	1
18084	54435	1
48423	65841	1
10084	60149	1
29752	76950	1
71537	76624	1
825	18517	1
37330	62548	1
51014	56238	1
32631	47225	1
34523	51031	1
28969	32706	1
22405	51857	1
33426	61764	1
31275	57750	1
4265	59901	1
21085	30658	1
12014	12640	1
10371	55910	1
16260	40739	1
7688	60463	1
9229	25206	1
50594	75357	1
26609	43731	1
38037	80757	1
30272	46708	1
35685	62673	1
20446	37655	1
15380	33118	1
20640	27629	1
5337	27162	1
20417	36915	1
305	46358	1
33623	63040	1
5574	54477	1
69246	70078	1
3462	68438	1
18554	47053	1
7557	62588	1
44837	70114	1
17130	18524	1
17213	71013	1
10168	54420	1
32402	78691	1
26126	73919	1
28192	70351	1
72083	73725	1
26177	53143	1
55998	74467	1
27981	47011	1
53911	58338	1
10482	11017	1
29759	47267	1
10955	43916	1
37305	44860	1
28399	46683	1
10276	59271	1
11516	22468	1
37884	76606	1
14341	37072	1
9966	62814	1
29200	41193	1
31956	39554	1
14017	62906	1
16418	61002	1
40360	53342	1
24084	50163	1
882	9458	1
25767	56700	1
52776	66736	1
8065	59928	1
15208	25186	1
1374	33358	1
73040	77186	1
25604	55003	1
5382	6627	1
56533	58128	1
43448	75393	1
37419	44239	1
62281	77721	1
6459	71542	1
29341	68967	1
65178	70199	1
6688	77262	1
43800	47195	1
28209	56351	1
15852	69904	1
8045	28671	1
20871	64855	1
275	81310	1
18010	37042	1
10583	59716	1
12393	47053	1
71943	74627	1
9741	27575	1
36319	62281	1
10070	57531	1
15412	54402	1
35827	53681	1
57973	81245	1
38155	74202	1
10604	80862	1
40409	48820	1
3045	28507	1
35578	58032	1
34190	63810	1
54135	78290	1
38586	54322	1
20030	68448	1
2733	8196	1
12555	75158	1
6002	65363	1
50844	51161	1
14727	54313	1
18202	76783	1
30203	69047	1
32639	38443	1
30010	74424	1
2078	33455	1
32558	37778	1
12062	67371	1
11649	57235	1
21825	79561	1
51490	52431	1
21071	42522	1
72714	78249	1
47931	68887	1
61608	61645	1
11695	68919	1
28975	80702	1
407	43074	1
8796	42147	1
20087	25812	1
28183	69091	1
35384	77071	1
70992	71354	1
19242	50945	1
42179	58896	1
56774	69873	1
14271	75029	1
26479	75440	1
32689	49905	1
12034	15748	1
25155	35320	1
5626	42296	1
2075	62529	1
3779	32739	1
43040	71028	1
3939	72813	1
47137	78191	1
6080	73969	1
56893	71211	1
29691	63621	1
2670	78690	1
27723	30988	1
20553	57338	1
19421	36081	1
37220	70630	1
32647	71532	1
25806	66055	1
25059	54987	1
383	58330	1
36476	50262	1
36875	76896	1
31652	66285	1
72254	73162	1
1412	46009	1
11629	50045	1
64157	76525	1
15	20669	1
13813	19111	1
21687	27271	1
26445	32161	1
24631	25555	1
37152	41562	1
52640	55695	1
7629	76903	1
68645	72448	1
67195	69022	1
40060	72141	1
30010	73264	1
12309	27922	1
7932	34585	1
58970	70681	1
7427	14562	1
29348	35635	1
17673	26088	1
57854	79095	1
17974	60594	1
13967	57063	1
2413	55039	1
9174	30048	1
4152	11037	1
26452	65369	1
2423	61020	1
32466	55741	1
2319	26973	1
33266	46930	1
15068	80730	1
10879	52835	1
32049	63291	1
4455	27080	1
10283	30148	1
20531	55699	1
3443	35795	1
61623	67152	1
52270	80260	1
12772	64722	1
34802	56752	1
36510	59946	1
12764	23150	1
13519	28474	1
6548	78199	1
510	24954	1
13428	49279	1
43332	52379	1
5459	66469	1
22292	40608	1
5616	20950	1
516	63802	1
42003	50072	1
12472	79405	1
70789	72566	1
22543	36307	1
7984	18222	1
2958	33448	1
43852	77142	1
4475	48416	1
53441	64757	1
5660	64412	1
14246	32938	1
37715	69262	1
4033	37796	1
39386	72031	1
74457	76749	1
31758	43788	1
22794	27887	1
15714	69900	1
26716	78598	1
43071	74049	1
24718	54251	1
12174	62271	1
40048	63844	1
54007	57846	1
35151	67893	1
31913	42166	1
17759	49807	1
22387	68805	1
39617	80424	1
26137	70862	1
34840	70210	1
16770	64751	1
50481	55280	1
9181	56772	1
7566	56049	1
10034	66326	1
69492	75320	1
26106	31872	1
10812	67478	1
20782	80781	1
62990	75558	1
52784	75548	1
14439	48996	1
61459	67598	1
5107	48002	1
39002	66565	1
7868	25857	1
36688	54069	1
6035	73932	1
5128	15985	1
19285	26539	1
61805	75658	1
9166	54198	1
30035	33906	1
7867	25179	1
37183	73874	1
53760	66329	1
25856	38392	1
30558	79880	1
25589	55683	1
24080	42273	1
22217	80336	1
46417	76118	1
2188	79607	1
40888	69898	1
51208	76463	1
2450	61834	1
30833	48453	1
10282	14245	1
61655	79466	1
3907	72662	1
4031	66052	1
542	37492	1
58181	80524	1
26700	74811	1
20113	73052	1
12005	31885	1
55738	69274	1
4633	15322	1
25807	44892	1
40026	56275	1
45604	51339	1
45378	75014	1
57808	73253	1
50887	56762	1
57556	58691	1
6459	34828	1
11653	66317	1
43793	65110	1
10045	54509	1
31792	72506	1
43841	67751	1
8962	61305	1
2526	68069	1
67883	72207	1
402	48385	1
3336	75119	1
71580	75781	1
33539	50543	1
11873	37528	1
72198	79239	1
1028	80649	1
28373	47221	1
51116	79526	1
1928	80510	1
14262	14729	1
27533	37789	1
17711	76388	1
12928	68425	1
9395	64042	1
48639	59742	1
7370	60317	1
22874	56495	1
42376	78126	1
28517	63537	1
63527	63693	1
14159	41546	1
42303	42865	1
7029	9769	1
3145	15294	1
7107	35484	1
57170	79807	1
2647	52525	1
24940	68053	1
41635	69816	1
26611	52329	1
18980	24678	1
30346	43719	1
22058	62000	1
33298	67397	1
11836	60727	1
13976	76485	1
54147	63188	1
64636	70280	1
15880	76040	1
19834	43915	1
11537	65977	1
15451	28165	1
3958	7828	1
8761	56125	1
12418	64425	1
50844	63228	1
15008	42034	1
13463	20137	1
54029	64070	1
62564	63404	1
21987	37692	1
37215	62713	1
14100	79844	1
33466	71372	1
61620	64219	1
38334	44966	1
25113	48714	1
441	45226	1
11207	62874	1
32807	39449	1
32814	47325	1
10003	47454	1
14445	65506	1
10081	52502	1
43426	73737	1
34413	79661	1
30982	34524	1
11398	81057	1
53402	66045	1
5645	56538	1
50150	77855	1
38360	57915	1
38039	39913	1
48292	57972	1
45562	55014	1
48168	73061	1
15609	70460	1
8723	23221	1
6681	26493	1
34762	42954	1
33871	62750	1
54554	59625	1
5523	11397	1
29223	37732	1
64052	72842	1
4700	75566	1
23643	63198	1
54440	73062	1
65689	79287	1
2295	44720	1
67747	72899	1
5469	18749	1
37421	54467	1
5289	41128	1
18775	50082	1
10583	62938	1
19322	35089	1
21188	75683	1
41115	45566	1
10184	14459	1
21341	55695	1
29083	66015	1
26392	53930	1
11243	68837	1
15109	62129	1
22475	49577	1
26376	27615	1
30004	45308	1
17392	61227	1
9786	77024	1
45900	51801	1
65209	81145	1
25971	50126	1
21318	35648	1
3489	18342	1
23618	50648	1
40297	55194	1
19797	74388	1
14274	78246	1
60767	70162	1
52197	72684	1
23650	48555	1
48922	54600	1
6972	54286	1
6461	40397	1
17366	52373	1
37203	64690	1
9131	53393	1
12307	27228	1
6340	8998	1
32625	50600	1
39814	61515	1
839	15259	1
18064	40545	1
60680	76510	1
7913	53567	1
34076	51482	1
39017	41880	1
22982	69402	1
32389	75265	1
31980	71094	1
40264	78777	1
11273	62029	1
52537	55850	1
51817	71995	1
64957	70803	1
52291	80237	1
61664	63800	1
36707	48203	1
15898	57852	1
27158	39694	1
16833	37681	1
12088	49390	1
30974	72357	1
15554	16665	1
6401	72074	1
7773	67162	1
120	13151	1
9798	25609	1
29472	69013	1
7900	43600	1
11879	27756	1
39340	75866	1
22354	67032	1
19835	45145	1
62821	69297	1
20224	61264	1
44945	68803	1
18630	48920	1
31070	34407	1
3467	64391	1
44179	62396	1
33859	52950	1
27170	50847	1
37788	61143	1
39197	77076	1
27525	37549	1
11466	66521	1
36144	61591	1
12388	15577	1
28939	71259	1
18225	27319	1
34030	55261	1
11689	22316	1
74425	78474	1
3132	42098	1
36134	58830	1
11028	59064	1
6826	20807	1
2562	55991	1
26994	71603	1
47977	76516	1
24168	62043	1
411	30281	1
35217	47662	1
6562	41040	1
54365	55453	1
30948	52357	1
22401	69754	1
55445	62088	1
56238	80781	1
6992	78465	1
79782	80460	1
43537	67515	1
69822	72205	1
28533	50104	1
2374	72132	1
20029	69735	1
398	1712	1
17499	45819	1
3037	38312	1
6463	31303	1
9331	36538	1
67827	78670	1
24543	39163	1
51854	61711	1
64647	69584	1
16819	35287	1
56403	75447	1
2626	19022	1
1759	52609	1
51748	60743	1
4748	47759	1
1264	9509	1
45666	46825	1
62301	70280	1
1595	47117	1
5099	80448	1
26978	71415	1
64442	72037	1
53746	62106	1
25426	29756	1
50924	53341	1
9106	34187	1
2464	81047	1
15739	74459	1
58160	67359	1
44454	54688	1
19286	75987	1
2740	39146	1
37375	55544	1
22867	76886	1
6300	50503	1
55938	67610	1
7122	37357	1
38088	44525	1
33234	48259	1
54198	73101	1
52707	61581	1
40514	56319	1
19252	49717	1
6511	25918	1
25027	63126	1
5003	26808	1
50237	70479	1
42695	72968	1
4077	55999	1
53233	59012	1
51483	78337	1
57300	78422	1
40808	76428	1
16893	50878	1
25166	27897	1
8633	10182	1
56900	74225	1
37775	64522	1
23723	78778	1
50694	74072	1
40078	66869	1
69625	73679	1
31098	51117	1
1802	33590	1
22961	43534	1
36185	60483	1
34132	50449	1
51989	62259	1
8252	39845	1
18687	51531	1
61091	62594	1
6977	41571	1
4305	30470	1
33256	53048	1
36104	76141	1
26135	45236	1
9408	27462	1
2452	52711	1
19348	34770	1
17357	70804	1
30985	57875	1
15111	62984	1
15549	76730	1
24158	64251	1
14539	68048	1
36854	54873	1
51921	60947	1
33793	55926	1
55907	81100	1
16125	58025	1
24808	69547	1
44418	52715	1
29406	51447	1
41276	77416	1
4919	37129	1
41430	48686	1
37922	65834	1
44586	78290	1
33353	37886	1
18765	75848	1
13955	68093	1
45363	74294	1
68795	77053	1
21515	25069	1
41030	65892	1
25759	29030	1
45745	65619	1
14914	54845	1
39764	47180	1
19510	76311	1
39462	40213	1
36326	70613	1
2616	77422	1
14780	17122	1
702	22854	1
35175	59220	1
7086	12028	1
7041	76173	1
5856	42094	1
11913	15875	1
46993	50923	1
35329	64878	1
7644	58620	1
6692	42612	1
34604	75062	1
21308	71327	1
8039	24736	1
40250	81341	1
28124	59415	1
23392	53805	1
12284	39657	1
7674	13852	1
34392	76463	1
319	29501	1
7369	46145	1
36064	47284	1
12801	41175	1
41255	72507	1
499	40839	1
23809	46254	1
15897	54630	1
46293	74792	1
27873	28593	1
50886	53603	1
47519	67382	1
30391	34261	1
14340	29145	1
3424	53343	1
6785	27421	1
15773	72452	1
45268	65242	1
11168	28143	1
8457	28815	1
65732	73445	1
71306	79056	1
17791	40787	1
46849	71023	1
19433	46699	1
22205	26884	1
30907	31395	1
24841	39303	1
14554	34162	1
14520	39389	1
13453	71501	1
5749	13408	1
34125	47715	1
6495	36745	1
55581	73545	1
21527	77180	1
21917	32969	1
11431	65081	1
29083	54475	1
2130	65343	1
1108	70319	1
65077	68295	1
30784	34365	1
44634	74127	1
34894	52465	1
7133	33672	1
47154	53839	1
51055	65918	1
47294	67286	1
68880	78652	1
21639	57343	1
64499	80790	1
1200	16559	1
47026	52168	1
17947	52770	1
16709	35778	1
2872	28511	1
39997	69723	1
11266	76730	1
24254	36451	1
45681	64317	1
946	47374	1
30794	31020	1
597	18078	1
5554	9439	1
19152	63379	1
13306	34956	1
55497	72359	1
22347	38573	1
36995	60911	1
27924	52854	1
38501	53702	1
30894	81337	1
77844	78177	1
39200	78474	1
39250	58313	1
1992	51452	1
47223	65612	1
18130	33291	1
41767	67496	1
12635	30874	1
30408	74709	1
28088	39672	1
21521	68291	1
63730	73823	1
58060	78058	1
62209	75008	1
34146	79022	1
55782	63473	1
14405	49032	1
20260	70944	1
8027	17856	1
21416	27460	1
24223	64007	1
16019	78246	1
4119	52726	1
30614	57338	1
44252	50934	1
47187	66245	1
62775	66584	1
20238	21640	1
15757	76405	1
24790	58292	1
4017	31942	1
279	4721	1
34628	52527	1
2078	15287	1
42320	44994	1
1938	47697	1
3363	23442	1
47252	71529	1
40272	69914	1
6377	39825	1
8542	22334	1
19150	40596	1
30355	74090	1
41007	45200	1
10948	42560	1
50785	62882	1
5736	50339	1
23203	29750	1
72229	72838	1
16794	78121	1
5504	28460	1
33480	62057	1
41506	81312	1
14792	33086	1
20664	37508	1
37195	59739	1
37048	75074	1
20857	50972	1
48201	65306	1
23103	45547	1
35328	45217	1
9921	25944	1
15084	27904	1
181	71479	1
30431	78320	1
5495	14883	1
8012	57887	1
6153	15787	1
41870	78389	1
39135	56034	1
839	54027	1
27329	48863	1
44016	67206	1
9152	45819	1
9362	46595	1
33497	63774	1
36624	41631	1
35975	72218	1
36526	46099	1
10538	69552	1
46139	59122	1
36888	43962	1
52049	63423	1
31997	40983	1
42344	60572	1
40293	62267	1
8792	70315	1
35497	46937	1
47484	71429	1
66425	78117	1
13262	22713	1
25971	74852	1
26601	31198	1
10149	27862	1
15624	61808	1
25156	70497	1
30921	44652	1
38405	77086	1
31330	35175	1
23176	49975	1
59836	72656	1
26981	37709	1
56281	72876	1
7053	8283	1
25204	37679	1
7296	67522	1
69410	80977	1
12544	59937	1
19108	77961	1
1057	59801	1
10404	21267	1
63383	75185	1
10249	74805	1
751	37696	1
11979	15900	1
24632	29935	1
4716	31737	1
41419	53911	1
14043	18408	1
14191	28659	1
19761	52973	1
42277	48150	1
18570	58179	1
42853	76637	1
3850	11689	1
13595	14115	1
42186	42468	1
16545	66540	1
8813	29210	1
66323	69070	1
10658	46218	1
26317	76134	1
30865	56152	1
34812	61856	1
16179	77844	1
22246	75250	1
2015	44061	1
19833	22353	1
43193	67506	1
73252	74482	1
44437	71869	1
1753	51463	1
26539	67296	1
35574	65550	1
20820	33479	1
26941	58188	1
8638	70155	1
45694	75504	1
52800	77937	1
43543	67899	1
24030	54055	1
39997	45402	1
8504	64383	1
22073	24797	1
50928	79371	1
48360	57303	1
63854	74405	1
19153	36330	1
45738	51056	1
21285	65158	1
9824	11057	1
48102	72889	1
1948	9268	1
49373	50018	1
43321	59316	1
51185	61879	1
14425	61314	1
37736	67601	1
49298	77237	1
62500	71252	1
27594	76246	1
16195	33156	1
49210	52778	1
26967	50407	1
39324	56018	1
16987	66740	1
16301	69560	1
41888	73299	1
34119	75730	1
10317	29627	1
5794	75968	1
52404	81127	1
6240	59760	1
6673	40409	1
72891	75464	1
19772	77958	1
5591	28466	1
33734	70611	1
6367	33451	1
5053	35506	1
25684	37592	1
58295	65084	1
1490	38840	1
40013	59375	1
5168	31549	1
28802	70388	1
51672	65508	1
38730	68558	1
40305	54486	1
32733	45933	1
10746	40158	1
60700	74163	1
52963	62149	1
47493	73059	1
4309	24628	1
19425	43555	1
66749	77886	1
28068	74021	1
33130	65932	1
11431	54611	1
30100	75091	1
389	58204	1
9068	10729	1
142	10728	1
26519	47807	1
58979	80886	1
70134	76923	1
22728	42006	1
38453	45601	1
16815	61386	1
31590	74612	1
69214	71313	1
15239	35184	1
28260	46435	1
66567	75473	1
11167	13859	1
20664	48768	1
3742	44568	1
35607	70553	1
4722	69401	1
32086	39419	1
3102	17475	1
15460	60228	1
22963	74075	1
61950	63734	1
2536	39977	1
26360	69401	1
38740	67274	1
8332	76388	1
19421	28567	1
54097	63327	1
65536	72127	1
41940	69256	1
5639	79281	1
10305	46400	1
25038	49066	1
49682	70838	1
13141	45280	1
48842	69450	1
28873	51989	1
34779	47601	1
42202	55716	1
29580	79856	1
11387	73635	1
31102	44858	1
57479	79328	1
3563	30844	1
52675	64981	1
26559	33143	1
20320	48547	1
6863	41967	1
2807	70866	1
19567	73743	1
26024	33592	1
65587	77828	1
18703	78208	1
31473	59092	1
958	25053	1
23467	26176	1
13613	30953	1
34554	42381	1
51780	51810	1
8129	50996	1
9182	51814	1
21637	67242	1
24131	61527	1
30410	48205	1
61040	68066	1
25974	47368	1
57781	65351	1
1385	28556	1
44149	48024	1
3315	45916	1
56729	81343	1
35825	44829	1
42246	77953	1
34910	42775	1
24130	46378	1
32234	50319	1
32834	51863	1
30781	53975	1
50467	78345	1
3239	57258	1
39602	79145	1
34017	76711	1
20763	69852	1
33678	52477	1
31522	63879	1
21311	41771	1
21126	48039	1
48495	59031	1
9783	20799	1
18202	75799	1
14482	16728	1
1359	62268	1
10276	57882	1
70767	80988	1
16653	75495	1
39432	45511	1
2226	12873	1
11003	18504	1
15756	20988	1
45649	62513	1
13949	55237	1
24558	53686	1
32171	74189	1
28413	29148	1
19923	54537	1
11309	17986	1
38796	42816	1
8743	26285	1
36634	43205	1
7294	10335	1
23132	37102	1
15083	22350	1
4364	22673	1
59225	73326	1
46093	66249	1
64322	75384	1
48573	53583	1
12210	47487	1
17233	59537	1
38551	67666	1
31831	46078	1
33683	77801	1
18503	19852	1
29621	30135	1
7462	16010	1
5238	38451	1
8427	62043	1
13770	50753	1
9410	15877	1
26610	49249	1
34891	40714	1
38366	62586	1
19887	61026	1
51555	57549	1
54693	62547	1
33242	39263	1
23602	62547	1
13749	51626	1
48129	64476	1
18804	57778	1
63828	77188	1
36544	43575	1
31465	52858	1
10807	61022	1
25000	70104	1
4548	29289	1
46051	48365	1
20344	45904	1
659	60354	1
2127	61990	1
16685	35933	1
11099	63426	1
20521	78220	1
13680	31205	1
44285	54046	1
25993	54499	1
10332	70031	1
44167	70181	1
57326	77839	1
10598	30441	1
43210	72574	1
33083	75028	1
18156	47609	1
19367	42919	1
17219	52958	1
36483	47348	1
31811	54002	1
27408	64111	1
588	68842	1
11214	70210	1
65875	75425	1
9915	40021	1
12955	62195	1
13925	57283	1
26412	38356	1
13431	41264	1
12306	26924	1
36824	48924	1
56223	72900	1
67703	77271	1
22765	27845	1
10041	56666	1
19343	28435	1
47970	71527	1
24044	55266	1
3414	72173	1
7915	57983	1
2768	43075	1
44542	76130	1
59269	64084	1
10222	21281	1
29332	76270	1
72582	76965	1
68612	69214	1
6754	45104	1
2984	39074	1
33624	53479	1
25369	57490	1
17941	31862	1
20316	57546	1
11655	45485	1
34663	71280	1
28574	41488	1
22535	75344	1
23880	31697	1
7662	74676	1
20472	54571	1
47174	77713	1
45106	58443	1
30541	33813	1
9003	50291	1
19893	40370	1
9825	51444	1
45582	65699	1
17270	81054	1
56538	74682	1
1941	8188	1
50822	55498	1
1792	49798	1
61947	77058	1
59966	68230	1
21134	49899	1
11020	58760	1
1130	33416	1
8567	47902	1
10293	59770	1
34944	69167	1
12873	48303	1
4547	21015	1
2049	23589	1
3237	80687	1
17331	27190	1
48558	60834	1
25782	28490	1
23408	70823	1
14902	33017	1
7022	52874	1
4241	46771	1
48934	53894	1
12127	74675	1
6185	25352	1
13212	71158	1
3194	47170	1
8772	77773	1
7484	20430	1
6011	70632	1
33170	68639	1
14251	73138	1
62180	76833	1
13635	59493	1
30973	32689	1
34779	51354	1
49158	55172	1
2148	62055	1
17799	27119	1
5502	42133	1
790	41196	1
43613	56639	1
47997	70860	1
19164	20225	1
75803	78411	1
42637	63304	1
40530	48915	1
1815	74586	1
5587	63927	1
71500	76983	1
23632	36248	1
74585	80226	1
1368	47146	1
35437	55680	1
10366	62066	1
39276	40142	1
11204	34963	1
53193	78836	1
60328	74251	1
22587	37049	1
21671	41093	1
4310	39687	1
27148	31441	1
18396	18796	1
18002	30784	1
40588	59311	1
1863	58316	1
2563	34944	1
28495	68490	1
12823	43433	1
15994	19371	1
17573	46491	1
323	11515	1
1981	74482	1
9393	35196	1
29196	67008	1
34305	37964	1
50415	61571	1
17060	38546	1
12482	20479	1
8565	80225	1
34154	41068	1
1655	45666	1
66549	80035	1
19152	47204	1
4457	47785	1
17911	61557	1
49686	80082	1
4121	7252	1
1985	41418	1
14383	39059	1
9562	20807	1
10947	49969	1
4568	59168	1
49345	73502	1
15586	51044	1
30811	44424	1
34500	56189	1
13176	78378	1
23940	28710	1
26354	58914	1
8164	26767	1
68318	71721	1
7931	38540	1
13582	75047	1
35432	61173	1
38936	57891	1
58726	63671	1
30854	74555	1
36514	69095	1
29105	73989	1
3027	24872	1
38021	72767	1
37037	77976	1
14141	80286	1
39296	70675	1
42930	43354	1
33280	40785	1
14856	79880	1
20100	72441	1
1634	71180	1
44946	48146	1
60825	77263	1
34044	42892	1
51727	54230	1
23638	62713	1
13309	59134	1
38095	50783	1
70891	71840	1
12261	74393	1
28040	65939	1
74288	77685	1
59613	62660	1
22515	57908	1
32693	59416	1
33827	66575	1
54795	60810	1
13682	37731	1
41237	43094	1
10065	23658	1
31798	54479	1
45418	66028	1
15624	49247	1
16226	46263	1
9779	37795	1
30854	33741	1
21603	78791	1
7286	59487	1
46619	76316	1
45159	77288	1
5189	76906	1
49145	54911	1
25433	42373	1
10498	57214	1
21733	78895	1
5931	7707	1
6192	51481	1
16441	29301	1
23896	52758	1
68062	70067	1
46056	73296	1
7940	54274	1
43266	57690	1
7186	35726	1
70166	74543	1
59351	63784	1
14242	72970	1
25867	77626	1
6119	48607	1
18007	32993	1
24811	70066	1
13779	70666	1
5269	73010	1
14130	63118	1
20573	65782	1
14082	80652	1
34182	80536	1
3524	27512	1
670	27557	1
46448	77742	1
34035	61077	1
48849	79978	1
45781	81174	1
12599	62998	1
17878	55215	1
9743	10081	1
10776	30564	1
14292	30567	1
27548	80820	1
19867	62558	1
39119	52403	1
4138	47273	1
56403	68766	1
12115	65438	1
23303	57027	1
65609	77569	1
48800	48986	1
73317	76147	1
6971	40226	1
34706	51210	1
76223	78625	1
14988	42050	1
24180	49783	1
61738	73509	1
46158	70815	1
23252	26266	1
23123	49294	1
19008	29996	1
19997	42326	1
8354	73475	1
37073	57849	1
2237	58957	1
14902	36092	1
45277	64868	1
45706	70371	1
5517	44714	1
51927	79934	1
16288	76320	1
15980	46400	1
7624	22037	1
9778	69211	1
6032	46039	1
3184	15010	1
25101	50449	1
29332	41034	1
21485	40124	1
704	72325	1
32406	47656	1
3605	70065	1
29612	79990	1
5947	36150	1
334	33788	1
171	16810	1
48342	51138	1
11940	39462	1
25727	52484	1
1830	52508	1
183	23723	1
39518	59560	1
28809	40988	1
54070	60334	1
12599	29545	1
25836	38835	1
12260	54486	1
38063	50437	1
17117	65392	1
44478	49350	1
37899	47013	1
6486	70700	1
22557	68351	1
8584	42389	1
15381	62333	1
31670	56442	1
21005	69011	1
55559	76425	1
9858	59622	1
36690	42691	1
36381	40093	1
15703	48476	1
12234	18086	1
2658	53803	1
7562	31436	1
44543	73809	1
24505	65250	1
44274	62728	1
46038	68673	1
17979	64534	1
24184	42761	1
44223	69803	1
40619	45284	1
18344	57247	1
1434	60370	1
1600	4821	1
13396	38838	1
38343	50970	1
54115	77197	1
20404	47608	1
